OffspringID,InferredDad,InferredMum,Probability
MC22_A1777,MC19_RM068,MC19_F0994,1
MC22_A1785,MC19_M0295,MC19_F0182,1
MC22_A1793,MC19_M0508,MC19_F0308,1
MC22_A1801,MC19_RM044,MC19_F0977,1
MC22_A1809,MC19_RM017,MC19_F0988,1
MC22_A1817,MC19_RM036,MC19_F0219,1
MC22_A1825,MC19_M0914,MC19_F0004,1
MC22_A1833,MC19_M0914,MC19_F0004,1
MC22_A1841,MC19_M0541,MC19_F0251,1
MC22_A1849,MC19_RM097,MC19_F0980,1
MC22_A1857,MC19_M0353,MC19_F0461,1
MC22_A1770,MC19_RM045,MC19_F0147,1
MC22_A1778,MC19_M0589,MC19_F0215,1
MC22_A1786,MC19_M0221,MC19_F0277,1
MC22_A1794,MC19_RM056,MC19_F0096,1
MC22_A1802,*,#,1
MC22_A1810,*,#,1
MC22_A1818,MC19_M0161,MC19_F0014,1
MC22_A1826,*,#,1
MC22_A1834,*,#,1
MC22_A1842,MC19_M0958,#,1
MC22_A1850,MC19_M0976,#,1
MC22_A1858,MC19_M0079,MC19_F0502,1
MC22_A1771,MC19_RM088,MC19_F0372,1
MC22_A1779,MC19_M0932,MC19_F0999,1
MC22_A1787,*,#,1
MC22_A1795,MC19_M0190,MC19_F0219,1
MC22_A1803,MC19_RM035,MC19_F0211,1
MC22_A1811,*,#,1
MC22_A1819,MC19_RM045,MC19_F0147,1
MC22_A1827,MC19_M0569,MC19_F0595,1
MC22_A1835,MC19_M0569,MC19_F0595,1
MC22_A1843,MC19_M0564,MC19_F0149,1
MC22_A1851,MC19_RM026,MC19_F0347,1
MC22_A1859,MC19_M0162,MC19_F0177,1
MC22_A1772,MC19_RM013,MC19_F0251,1
MC22_A1780,MC19_M0162,MC19_F0177,1
MC22_A1788,MC19_RM047,MC19_F0673,1
MC22_A1796,*,#,1
MC22_A1804,MC19_RM085,MC19_F0326,1
MC22_A1812,MC19_M0366,MC19_F0338,1
MC22_A1820,MC19_M0068,MC19_F0390,1
MC22_A1828,MC19_RM025,MC19_F0264,1
MC22_A1836,MC19_RM025,MC19_F0264,1
MC22_A1844,MC19_RM069,MC19_F0595,1
MC22_A1852,MC19_RM052,MC19_F0014,1
MC22_A1860,MC19_M0409,MC19_F0057,1
MC22_A1773,MC19_RM032,MC19_F0539,1
MC22_A1781,MC19_RM045,MC19_F0147,1
MC22_A1789,MC19_M0353,MC19_F0461,1
MC22_A1797,*,#,1
MC22_A1805,MC19_M0907,MC19_F0240,1
MC22_A1813,MC19_M0342,MC19_F0472,1
MC22_A1821,MC19_RM006,MC19_F0367,1
MC22_A1829,MC19_RM037,MC19_F0995,1
MC22_A1837,MC19_RM037,MC19_F0995,1
MC22_A1845,*,MC19_F0404,1
MC22_A1853,*,MC19_F0292,1
MC22_A1861,MC19_RM055,MC19_F0546,1
MC22_A1774,MC19_M0659,MC19_F0593,1
MC22_A1782,MC19_RM110,MC19_F0903,1
MC22_A1790,MC19_M0899,MC19_F0138,1
MC22_A1798,MC19_RM074,MC19_F0888,1
MC22_A1806,MC19_M0571,MC19_F0994,1
MC22_A1814,*,MC19_F0951,1
MC22_A1822,MC19_RM014,MC19_F0529,1
MC22_A1830,MC19_M0913,MC19_F0529,1
MC22_A1838,MC19_M0913,MC19_F0529,1
MC22_A1846,MC19_M0319,MC19_F0989,1
MC22_A1854,MC19_RM012,#,1
MC22_A1862,MC19_RM106,MC19_F0488,1
MC22_A1775,MC19_M0301,MC19_F0367,1
MC22_A1783,*,MC19_F0316,1
MC22_A1791,MC19_RM027,MC19_F0192,1
MC22_A1799,MC19_M0541,MC19_F0251,1
MC22_A1807,MC19_RM034,#,1
MC22_A1815,MC19_RM011,MC19_F0461,1
MC22_A1823,MC19_M0564,MC19_F0149,1
MC22_A1831,MC19_M0299,MC19_F0504,1
MC22_A1839,MC19_M0299,MC19_F0504,1
MC22_A1847,MC19_M0271,MC19_F0922,1
MC22_A1855,MC19_M0271,MC19_F0922,1
MC22_A1863,MC19_RM070,MC19_F0215,1
MC22_A1776,MC19_M0891,MC19_F0106,1
MC22_A1784,MC19_M0920,MC19_F0658,1
MC22_A1792,MC19_M0155,MC19_F0546,1
MC22_A1800,*,#,1
MC22_A1808,MC19_M0556,MC19_F0935,1
MC22_A1816,MC19_M0899,MC19_F0138,1
MC22_A1824,MC19_M0319,MC19_F0989,1
MC22_A1832,MC19_RM006,MC19_F0367,1
MC22_A1840,MC19_RM006,MC19_F0367,1
MC22_A1848,MC19_RM037,MC19_F0995,1
MC22_A1856,MC19_M0564,MC19_F0149,1
MC22_A1864,MC19_M0537,MC19_F0895,1
MC22_A1865,MC19_RM018,MC19_F0918,1
MC22_A1873,MC19_M0155,MC19_F0546,1
MC22_A1881,MC19_RM004,MC19_F0177,1
MC22_A1889,MC19_M0301,MC19_F0367,1
MC22_A1897,MC19_RM107,#,1
MC22_A1905,MC19_RM076,MC19_F0436,1
MC22_A1913,MC19_RM061,MC19_F0078,1
MC22_A1921,MC19_M0155,MC19_F0546,1
MC22_A1929,MC19_M0271,MC19_F0922,1
MC22_A1937,MC19_M0049,MC19_F0933,1
MC22_A1945,MC19_M0508,MC19_F0308,1
MC22_A1953,MC19_RM031,MC19_F0006,1
MC22_A1866,MC19_RM085,MC19_F0326,1
MC22_A1874,MC19_RM031,MC19_F0006,1
MC22_A1882,MC19_M0907,MC19_F0240,1
MC22_A1890,MC19_M0299,MC19_F0504,1
MC22_A1898,MC19_M0379,MC19_F0506,1
MC22_A1906,MC19_RM048,MC19_F0676,1
MC22_A1914,MC19_M0319,MC19_F0989,1
MC22_A1922,MC19_RM030,MC19_F0338,1
MC22_A1930,MC19_RM111,MC19_F0441,1
MC22_A1938,MC19_RM047,MC19_F0673,1
MC22_A1946,MC19_RM076,MC19_F0436,1
MC22_A1954,MC19_M0246,MC19_F0010,1
MC22_A1867,MC19_M0020,#,1
MC22_A1875,MC19_M0659,MC19_F0593,1
MC22_A1883,MC19_M0113,MC19_F0147,1
MC22_A1891,MC19_M0329,MC19_F0988,1
MC22_A1899,MC19_RM033,#,1
MC22_A1907,MC19_RM100,MC19_F0549,1
MC22_A1915,MC19_RM006,MC19_F0367,1
MC22_A1923,MC19_RM044,MC19_F0977,1
MC22_A1931,MC19_RM035,MC19_F0211,1
MC22_A1939,MC19_M0668,MC19_F0525,1
MC22_A1947,MC19_RM015,MC19_F0187,1
MC22_A1955,MC19_RM054,MC19_F0470,1
MC22_A1868,MC19_RM067,MC19_F0057,1
MC22_A1876,*,#,1
MC22_A1884,*,#,1
MC22_A1892,*,#,1
MC22_A1900,*,#,1
MC22_A1908,MC19_M0831,MC19_F0096,1
MC22_A1916,MC19_RM047,MC19_F0673,1
MC22_A1924,MC19_RM036,MC19_F0219,1
MC22_A1932,MC19_RM103,MC19_F0333,1
MC22_A1940,MC19_M0531,MC19_F0078,1
MC22_A1948,MC19_RM101,MC19_F0038,1
MC22_A1956,MC19_M0827,MC19_F0063,1
MC22_A1869,MC19_RM046,MC19_F0146,1
MC22_A1877,MC19_RM025,MC19_F0264,1
MC22_A1885,MC19_M0465,MC19_F0436,1
MC22_A1893,MC19_RM043,MC19_F0390,1
MC22_A1901,*,#,1
MC22_A1909,MC19_RM099,MC19_F0912,1
MC22_A1917,MC19_M0062,MC19_F0459,1
MC22_A1925,*,#,1
MC22_A1933,MC19_RM032,MC19_F0539,1
MC22_A1941,MC19_M0662,MC19_F0578,1
MC22_A1949,MC19_M0062,MC19_F0459,1
MC22_A1957,MC19_M0531,MC19_F0078,1
MC22_A1870,MC19_M0304,MC19_F0187,1
MC22_A1878,MC19_RM109,MC19_F0999,1
MC22_A1886,MC19_M0668,MC19_F0525,1
MC22_A1894,MC19_RM011,MC19_F0461,1
MC22_A1902,MC19_M0950,MC19_F0441,1
MC22_A1910,MC19_M0113,MC19_F0147,1
MC22_A1918,MC19_M0319,MC19_F0989,1
MC22_A1926,MC19_RM074,MC19_F0888,1
MC22_A1934,MC19_M0128,MC19_F0372,1
MC22_A1942,MC19_RM097,MC19_F0980,1
MC22_A1950,MC19_M0508,MC19_F0308,1
MC22_A1958,MC19_M0558,MC19_F0995,1
MC22_A1871,MC19_M0465,MC19_F0436,1
MC22_A1879,MC19_M0659,MC19_F0593,1
MC22_A1887,*,#,1
MC22_A1895,MC19_RM066,MC19_F0895,1
MC22_A1903,MC19_M0299,MC19_F0504,1
MC22_A1911,*,#,1
MC22_A1919,MC19_RM069,MC19_F0595,1
MC22_A1927,MC19_RM018,MC19_F0918,1
MC22_A1935,MC19_M0174,MC19_F0416,1
MC22_A1943,MC19_RM021,MC19_F0029,1
MC22_A1951,MC19_RM074,MC19_F0888,1
MC22_A1959,MC19_RM051,MC19_F0502,1
MC22_A1872,MC19_RM037,MC19_F0995,1
MC22_A1880,MC19_M0891,MC19_F0106,1
MC22_A1888,MC19_M0891,MC19_F0106,1
MC22_A1896,*,MC19_F0292,1
MC22_A1904,*,MC19_F0525,1
MC22_A1912,*,#,1
MC22_A1920,*,#,1
MC22_A1928,MC19_RM070,MC19_F0215,1
MC22_A1936,MC19_M0659,MC19_F0593,1
MC22_A1944,MC19_M0049,MC19_F0933,1
MC22_A1952,MC19_RM040,MC19_F0416,1
MC22_A1960,MC19_M0913,MC19_F0529,1
MC22_A1961,MC19_RM088,MC19_F0372,1
MC22_A1969,MC19_RM003,MC19_F0578,1
MC22_A1977,MC19_M0174,MC19_F0416,1
MC22_A1985,MC19_RM122,MC19_F0277,0.5652
MC22_A1985,MC19_RM114,MC19_F0277,0.4348
MC22_A1993,MC19_M0408,MC19_F0485,1
MC22_A2001,*,#,1
MC22_A2009,MC19_RM045,MC19_F0147,1
MC22_A2017,MC19_M0891,MC19_F0106,1
MC22_A2025,MC19_RM015,MC19_F0187,1
MC22_A2033,MC19_RM079,MC19_F0073,1
MC22_A2041,MC19_M0128,MC19_F0372,1
MC22_A2049,MC19_M0668,MC19_F0525,1
MC22_A1962,MC19_M0409,MC19_F0057,1
MC22_A1970,*,#,1
MC22_A1978,MC19_RM013,MC19_F0251,1
MC22_A1986,MC19_M0914,MC19_F0004,1
MC22_A1994,MC19_M0058,MC19_F0264,1
MC22_A2002,MC19_M0932,MC19_F0999,1
MC22_A2010,MC19_M0190,MC19_F0219,1
MC22_A2018,MC19_M0900,MC19_F0006,1
MC22_A2026,*,#,1
MC22_A2034,MC19_M0513,MC19_F0867,1
MC22_A2042,*,#,1
MC22_A2050,MC19_RM022,MC19_F0989,1
MC22_A1963,MC19_RM052,MC19_F0014,1
MC22_A1971,MC19_RM070,MC19_F0215,1
MC22_A1979,MC19_RM026,MC19_F0347,1
MC22_A1987,MC19_RM075,MC19_F0346,1
MC22_A1995,MC19_M0299,MC19_F0504,1
MC22_A2003,MC19_RM111,MC19_F0441,1
MC22_A2011,*,#,1
MC22_A2019,MC19_RM037,MC19_F0995,1
MC22_A2027,*,#,1
MC22_A2035,MC19_RM058,MC19_F0243,1
MC22_A2043,*,#,1
MC22_A2051,*,#,1
MC22_A1964,MC19_M0121,MC19_F0470,1
MC22_A1972,MC19_M0473,#,1
MC22_A1980,MC19_RM078,MC19_F0536,1
MC22_A1988,MC19_M0353,MC19_F0461,1
MC22_A1996,MC19_M0087,MC19_F0425,1
MC22_A2004,MC19_M0473,#,1
MC22_A2012,MC19_RM061,MC19_F0078,1
MC22_A2020,MC19_M0513,MC19_F0867,1
MC22_A2028,MC19_M0899,MC19_F0138,1
MC22_A2036,MC19_RM007,MC19_F0106,1
MC22_A2044,MC19_M0899,MC19_F0138,1
MC22_A2052,MC19_M0342,MC19_F0472,1
MC22_A1965,MC19_RM021,MC19_F0029,1
MC22_A1973,*,#,1
MC22_A1981,MC19_RM010,MC19_F0922,1
MC22_A1989,MC19_M0319,MC19_F0989,1
MC22_A1997,MC19_M0221,MC19_F0277,1
MC22_A2005,MC19_M0162,MC19_F0177,1
MC22_A2013,MC19_M0113,MC19_F0147,1
MC22_A2021,MC19_RM108,MC19_F0321,1
MC22_A2029,MC19_RM052,MC19_F0014,1
MC22_A2037,MC19_M0556,MC19_F0935,1
MC22_A2045,MC19_M0250,MC19_F0428,1
MC22_A2053,MC19_M0854,MC19_F0992,1
MC22_A1966,MC19_RM010,MC19_F0922,1
MC22_A1974,MC19_M0408,MC19_F0485,1
MC22_A1982,MC19_M0682,MC19_F0980,1
MC22_A1990,*,MC19_F0292,1
MC22_A1998,MC19_RM095,MC19_F0120,1
MC22_A2006,MC19_M0319,MC19_F0989,1
MC22_A2014,*,MC19_F0472,1
MC22_A2022,MC19_RM018,MC19_F0918,1
MC22_A2030,*,#,1
MC22_A2038,MC19_M0342,MC19_F0472,1
MC22_A2046,MC19_M0121,MC19_F0470,1
MC22_A2054,MC19_M0271,MC19_F0922,1
MC22_A1967,MC19_RM110,MC19_F0903,1
MC22_A1975,MC19_M0094,MC19_F0903,1
MC22_A1983,MC19_M0295,MC19_F0182,1
MC22_A1991,MC19_RM056,MC19_F0096,1
MC22_A1999,MC19_M0914,MC19_F0004,1
MC22_A2007,MC19_M0531,MC19_F0078,1
MC22_A2015,*,#,1
MC22_A2023,MC19_M0581,#,1
MC22_A2031,MC19_RM064,MC19_F0075,1
MC22_A2039,MC19_M0662,MC19_F0578,1
MC22_A2047,MC19_RM086,MC19_F0381,1
MC22_A2055,MC19_M0104,MC19_F0073,1
MC22_A1968,*,#,1
MC22_A1976,MC19_M0654,MC19_F0673,1
MC22_A1984,MC19_M0531,MC19_F0078,1
MC22_A1992,MC19_RM115,#,1
MC22_A2000,MC19_M0104,MC19_F0073,1
MC22_A2008,MC19_RM017,MC19_F0988,1
MC22_A2016,MC19_RM003,MC19_F0578,1
MC22_A2024,*,#,1
MC22_A2032,MC19_M0896,#,1
MC22_A2040,MC19_RM007,MC19_F0106,1
MC22_A2048,MC19_M0654,MC19_F0673,1
MC22_A2056,MC19_M0342,MC19_F0472,1
MC22_A1593,MC19_M0533,MC19_F0321,1
MC22_A1617,MC19_M0541,MC19_F0251,1
MC22_A1625,MC19_RM022,MC19_F0989,1
MC22_A1633,MC19_M0465,MC19_F0436,1
MC22_A1641,MC19_RM054,MC19_F0470,1
MC22_A1649,MC19_RM013,MC19_F0251,1
MC22_A1578,MC19_RM051,MC19_F0502,1
MC22_A1602,MC19_M0558,MC19_F0995,1
MC22_A1626,MC19_M0533,MC19_F0321,1
MC22_A1634,MC19_M0533,MC19_F0321,1
MC22_A1642,MC19_RM028,MC19_F0935,1
MC22_A1658,MC19_M0271,MC19_F0922,1
MC22_A1666,MC19_RM065,MC19_F0142,1
MC22_A1579,MC19_M0062,MC19_F0459,1
MC22_A1587,MC19_RM110,MC19_F0903,1
MC22_A1595,MC19_RM061,MC19_F0078,1
MC22_A1603,MC19_RM049,MC19_F0004,1
MC22_A1611,MC19_RM013,MC19_F0251,1
MC22_A1619,MC19_M0827,MC19_F0063,1
MC22_A1627,MC19_M0682,MC19_F0980,1
MC22_A1635,MC19_M0130,MC19_F0242,1
MC22_A1643,MC19_M0271,MC19_F0922,1
MC22_A1651,MC19_M0891,MC19_F0106,1
MC22_A1659,MC19_RM081,MC19_F0402,1
MC22_A1667,MC19_M0015,MC19_F0888,1
MC22_A1580,MC19_M0155,MC19_F0546,1
MC22_A1588,MC19_RM107,#,1
MC22_A1596,MC19_M0950,MC19_F0441,1
MC22_A1604,MC19_RM005,MC19_F0100,1
MC22_A1612,MC19_M0173,MC19_F0912,1
MC22_A1620,MC19_M0015,MC19_F0888,1
MC22_A1628,MC19_RM024,MC19_F0587,1
MC22_A1636,MC19_RM008,MC19_F0964,1
MC22_A1644,MC19_M0882,MC19_F0944,1
MC22_A1652,MC19_RM002,MC19_F0182,1
MC22_A1660,MC19_RM035,MC19_F0211,1
MC22_A1668,MC19_RM093,MC19_F0867,1
MC22_A1581,MC19_RM009,MC19_F0504,1
MC22_A1589,*,MC19_F0957,1
MC22_A1597,MC19_RM003,MC19_F0578,1
MC22_A1605,MC19_M0113,MC19_F0147,1
MC22_A1613,MC19_M0907,MC19_F0240,1
MC22_A1621,*,#,1
MC22_A1629,*,#,1
MC22_A1637,MC19_M0950,MC19_F0441,1
MC22_A1645,MC19_RM067,MC19_F0057,1
MC22_A1653,MC19_M0034,MC19_F0892,1
MC22_A1661,MC19_RM026,MC19_F0347,1
MC22_A1669,MC19_M0319,MC19_F0989,1
MC22_A1582,*,#,1
MC22_A1590,MC19_M0342,MC19_F0472,1
MC22_A1598,MC19_M0062,MC19_F0459,1
MC22_A1606,MC19_M0012,MC19_F0964,1
MC22_A1614,*,#,1
MC22_A1622,MC19_M0556,MC19_F0935,1
MC22_A1630,MC19_M0330,MC19_F0451,1
MC22_A1638,MC19_M0330,MC19_F0451,1
MC22_A1646,MC19_M0518,MC19_F0192,1
MC22_A1654,MC19_M0062,MC19_F0459,1
MC22_A1662,MC19_RM061,MC19_F0078,1
MC22_A1670,MC19_M0353,MC19_F0461,1
MC22_A1583,MC19_RM102,MC19_F0658,1
MC22_A1591,MC19_RM103,MC19_F0333,1
MC22_A1599,*,#,1
MC22_A1607,MC19_RM047,MC19_F0673,1
MC22_A1615,MC19_M0473,#,1
MC22_A1623,MC19_M0691,MC19_F0326,1
MC22_A1631,MC19_M0089,MC19_F0587,1
MC22_A1639,MC19_M0513,MC19_F0867,1
MC22_A1647,*,#,1
MC22_A1655,MC19_M0569,MC19_F0595,1
MC22_A1663,MC19_M0301,MC19_F0367,1
MC22_A1671,MC19_RM103,MC19_F0333,1
MC22_A1584,MC19_M0299,MC19_F0504,1
MC22_A1592,MC19_RM069,MC19_F0595,1
MC22_A1600,MC19_M0907,MC19_F0240,1
MC22_A1608,MC19_RM076,MC19_F0436,1
MC22_A1616,MC19_M0313,MC19_F0539,1
MC22_A1624,MC19_RM005,MC19_F0100,1
MC22_A1632,MC19_M0558,MC19_F0995,1
MC22_A1640,MC19_RM070,MC19_F0215,1
MC22_A1648,MC19_RM122,MC19_F0277,0.5652
MC22_A1648,MC19_RM114,MC19_F0277,0.4348
MC22_A1656,MC19_M0299,MC19_F0504,1
MC22_A1664,MC19_M0508,MC19_F0308,1
MC22_A1672,MC19_RM007,MC19_F0106,1
MC22_A2057,MC19_RM015,MC19_F0187,1
MC22_A2065,MC19_RM027,MC19_F0192,1
MC22_A2073,*,#,1
MC22_A2081,MC19_M0374,MC19_F0036,1
MC22_A2089,MC19_M0330,MC19_F0451,1
MC22_A2097,MC19_RM066,MC19_F0895,1
MC22_A2105,MC19_RM076,MC19_F0436,1
MC22_A2113,MC19_RM018,MC19_F0918,1
MC22_A2121,MC19_M0899,MC19_F0138,1
MC22_A2129,MC19_M0304,MC19_F0187,1
MC22_A2137,MC19_M0882,MC19_F0944,1
MC22_A2145,MC19_M0247,MC19_F0381,1
MC22_A2058,MC19_RM005,MC19_F0100,1
MC22_A2066,MC19_RM018,MC19_F0918,1
MC22_A2074,MC19_RM057,MC19_F0242,1
MC22_A2082,MC19_RM108,MC19_F0321,1
MC22_A2098,MC19_M0304,MC19_F0187,1
MC22_A2106,MC19_M0408,MC19_F0485,1
MC22_A2114,MC19_RM027,MC19_F0192,1
MC22_A2122,MC19_RM115,#,1
MC22_A2130,MC19_RM009,MC19_F0504,1
MC22_A2138,MC19_M0423,MC19_F0909,1
MC22_A2146,MC19_M0174,MC19_F0416,1
MC22_A2059,MC19_RM066,MC19_F0895,1
MC22_A2067,MC19_RM018,MC19_F0918,1
MC22_A2075,MC19_M0958,#,1
MC22_A2083,MC19_RM091,MC19_F0933,1
MC22_A2091,MC19_M0513,MC19_F0867,1
MC22_A2099,*,#,1
MC22_A2107,MC19_M0161,MC19_F0014,1
MC22_A2115,MC19_M0600,MC19_F0029,1
MC22_A2123,MC19_RM027,MC19_F0192,1
MC22_A2131,MC19_M0958,#,1
MC22_A2139,MC19_RM100,MC19_F0549,1
MC22_A2147,MC19_RM030,MC19_F0338,1
MC22_A2060,MC19_RM080,MC19_F0149,1
MC22_A2068,MC19_RM045,MC19_F0147,1
MC22_A2076,MC19_M0313,MC19_F0539,1
MC22_A2084,MC19_RM032,MC19_F0539,1
MC22_A2092,MC19_RM050,MC19_F0593,1
MC22_A2100,MC19_RM018,MC19_F0918,1
MC22_A2108,MC19_M0250,MC19_F0428,1
MC22_A2116,*,#,1
MC22_A2124,MC19_M0221,MC19_F0277,1
MC22_A2132,MC19_RM012,#,1
MC22_A2140,MC19_M0034,MC19_F0892,1
MC22_A2148,MC19_RM084,MC19_F0425,1
MC22_A2061,MC19_M0379,MC19_F0506,1
MC22_A2069,*,MC19_F0100,1
MC22_A2077,MC19_RM034,#,1
MC22_A2085,MC19_M0128,MC19_F0372,1
MC22_A2093,*,#,1
MC22_A2101,MC19_RM026,MC19_F0347,1
MC22_A2109,MC19_M0244,MC19_F0211,1
MC22_A2117,MC19_M0329,MC19_F0988,1
MC22_A2125,MC19_M0130,MC19_F0242,1
MC22_A2133,MC19_RM012,#,1
MC22_A2141,MC19_RM013,MC19_F0251,1
MC22_A2149,MC19_RM087,#,1
MC22_A2062,MC19_RM098,MC19_F0485,1
MC22_A2070,MC19_RM053,MC19_F0547,1
MC22_A2078,MC19_RM074,MC19_F0888,1
MC22_A2086,MC19_M0250,MC19_F0428,1
MC22_A2094,MC19_M0475,MC19_F0292,1
MC22_A2102,*,#,0.7568
MC22_A2102,MC19_RM031,MC19_F0006,0.2432
MC22_A2110,*,#,1
MC22_A2118,MC19_M0068,MC19_F0390,1
MC22_A2126,MC19_M0221,MC19_F0277,1
MC22_A2134,MC19_M0891,MC19_F0106,1
MC22_A2142,MC19_RM014,MC19_F0529,1
MC22_A2150,MC19_M0531,MC19_F0078,1
MC22_A2063,MC19_M0560,MC19_F0573,1
MC22_A2071,MC19_RM064,MC19_F0075,1
MC22_A2079,MC19_M0659,MC19_F0593,1
MC22_A2087,MC19_M0019,MC19_F0163,1
MC22_A2095,MC19_M0907,MC19_F0240,1
MC22_A2103,MC19_RM045,MC19_F0147,1
MC22_A2111,MC19_RM020,MC19_F0459,1
MC22_A2119,MC19_M0654,MC19_F0673,1
MC22_A2127,MC19_RM018,MC19_F0918,1
MC22_A2135,MC19_M0408,MC19_F0485,1
MC22_A2143,MC19_M0304,MC19_F0187,1
MC22_A2151,MC19_RM045,MC19_F0147,1
MC22_A2064,MC19_RM016,MC19_F0138,1
MC22_A2072,MC19_RM012,#,1
MC22_A2080,MC19_RM053,MC19_F0547,1
MC22_A2088,MC19_RM078,MC19_F0536,1
MC22_A2096,MC19_M0672,MC19_F0075,1
MC22_A2104,MC19_RM059,MC19_F0455,1
MC22_A2112,MC19_M0079,MC19_F0502,1
MC22_A2120,MC19_M0173,MC19_F0912,1
MC22_A2128,MC19_RM007,MC19_F0106,1
MC22_A2136,MC19_RM122,MC19_F0277,0.5652
MC22_A2136,MC19_RM114,MC19_F0277,0.4348
MC22_A2144,MC19_M0899,MC19_F0138,1
MC22_A2152,MC19_M0556,MC19_F0935,1
MC22_A2161,MC19_M0473,#,1
MC22_A2169,MC19_M0113,MC19_F0147,1
MC22_A2177,MC19_RM115,#,1
MC22_A2185,MC19_RM071,MC19_F0428,1
MC22_A2193,MC19_M0247,MC19_F0381,1
MC22_A2201,MC19_RM085,MC19_F0326,1
MC22_A2209,MC19_M0423,MC19_F0909,1
MC22_A2225,MC19_RM064,MC19_F0075,1
MC22_A2233,MC19_RM032,MC19_F0539,1
MC22_A2241,MC19_M0558,MC19_F0995,1
MC22_A2154,MC19_RM017,MC19_F0988,1
MC22_A2162,MC19_M0089,MC19_F0587,1
MC22_A2170,MC19_M0571,MC19_F0994,1
MC22_A2178,MC19_M0190,MC19_F0219,1
MC22_A2186,MC19_RM013,MC19_F0251,1
MC22_A2194,MC19_RM018,MC19_F0918,1
MC22_A2202,MC19_M0473,#,1
MC22_A2226,MC19_RM009,MC19_F0504,1
MC22_A2234,MC19_M0053,MC19_F0100,1
MC22_A2242,MC19_RM017,MC19_F0988,1
MC22_A2155,MC19_M0034,MC19_F0892,1
MC22_A2163,MC19_RM071,MC19_F0428,1
MC22_A2171,MC19_RM001,MC19_F0992,1
MC22_A2179,MC19_M0271,MC19_F0922,1
MC22_A2187,MC19_RM012,#,1
MC22_A2195,MC19_RM040,MC19_F0416,1
MC22_A2203,MC19_M0571,MC19_F0994,1
MC22_A2211,MC19_M0304,MC19_F0187,1
MC22_A2219,MC19_M0691,MC19_F0326,1
MC22_A2227,MC19_RM014,MC19_F0529,1
MC22_A2235,MC19_M0193,MC19_F0333,1
MC22_A2243,MC19_RM005,MC19_F0100,1
MC22_A2156,MC19_RM057,MC19_F0242,1
MC22_A2164,MC19_M0831,MC19_F0096,1
MC22_A2172,MC19_M0128,MC19_F0372,1
MC22_A2180,MC19_RM056,MC19_F0096,1
MC22_A2188,MC19_M0155,MC19_F0546,1
MC22_A2196,MC19_M0173,MC19_F0912,1
MC22_A2204,MC19_RM073,MC19_F0063,1
MC22_A2212,MC19_M0654,MC19_F0673,1
MC22_A2220,MC19_M0121,MC19_F0470,1
MC22_A2228,MC19_RM074,MC19_F0888,1
MC22_A2236,*,#,1
MC22_A2244,*,#,1
MC22_A2157,*,MC19_F0347,1
MC22_A2165,MC19_RM022,MC19_F0989,1
MC22_A2173,MC19_RM103,MC19_F0333,1
MC22_A2181,MC19_RM066,MC19_F0895,1
MC22_A2189,*,#,1
MC22_A2197,*,#,1
MC22_A2205,MC19_RM031,MC19_F0006,1
MC22_A2213,MC19_M0304,MC19_F0187,1
MC22_A2221,*,#,1
MC22_A2229,MC19_M0174,MC19_F0416,1
MC22_A2237,MC19_M0968,MC19_F0404,1
MC22_A2245,MC19_M0560,MC19_F0573,1
MC22_A2158,MC19_M0891,MC19_F0106,1
MC22_A2166,MC19_RM079,MC19_F0073,1
MC22_A2174,MC19_RM122,MC19_F0277,0.5652
MC22_A2174,MC19_RM114,MC19_F0277,0.4348
MC22_A2182,MC19_M0295,MC19_F0182,1
MC22_A2190,MC19_M0049,MC19_F0933,1
MC22_A2198,MC19_RM016,MC19_F0138,1
MC22_A2206,MC19_RM012,#,1
MC22_A2214,MC19_M0854,MC19_F0992,1
MC22_A2222,MC19_RM055,MC19_F0546,1
MC22_A2230,MC19_M0558,MC19_F0995,1
MC22_A2238,MC19_RM091,MC19_F0933,1
MC22_A2246,MC19_RM067,MC19_F0057,1
MC22_A2159,*,#,1
MC22_A2167,MC19_RM052,MC19_F0014,1
MC22_A2175,MC19_M0564,MC19_F0149,1
MC22_A2183,MC19_RM056,MC19_F0096,1
MC22_A2191,MC19_RM005,MC19_F0100,1
MC22_A2199,MC19_RM001,MC19_F0992,1
MC22_A2207,*,MC19_F0957,1
MC22_A2215,MC19_M0830,MC19_F0951,1
MC22_A2223,MC19_RM074,MC19_F0888,1
MC22_A2231,MC19_RM039,MC19_F0451,1
MC22_A2239,MC19_M0672,MC19_F0075,1
MC22_A2247,MC19_M0190,MC19_F0219,1
MC22_A2160,MC19_M0250,MC19_F0428,1
MC22_A2168,MC19_M0558,MC19_F0995,1
MC22_A2176,MC19_RM081,MC19_F0402,1
MC22_A2184,MC19_RM015,MC19_F0187,1
MC22_A2192,*,MC19_F0957,1
MC22_A2200,MC19_RM001,MC19_F0992,1
MC22_A2208,MC19_M0541,MC19_F0251,1
MC22_A2216,MC19_M0247,MC19_F0381,1
MC22_A2224,MC19_RM109,MC19_F0999,1
MC22_A2232,MC19_M0155,MC19_F0546,1
MC22_A2240,MC19_M0513,MC19_F0867,1
MC22_A2248,MC19_RM074,MC19_F0888,1
MC22_A2249,MC19_RM045,MC19_F0147,1
MC22_A2257,MC19_M0104,MC19_F0073,1
MC22_A2281,MC19_M0691,MC19_F0326,1
MC22_A2297,*,MC19_F0347,1
MC22_A2305,MC19_M0190,MC19_F0219,1
